       Value   Percentile   TotalCount 1/(1-Percentile)
     3167.00     0.000000       543346         1.00
     3183.00     0.000000       543553         1.00
     3199.00     0.000000       543747         1.00
     3215.00     0.000000       543922         1.00
     3231.00     0.000000       544096         1.00
     3247.00     0.000000       544283         1.00
     3263.00     0.000000       544462         1.00
     3279.00     0.000000       544663         1.00
     3295.00     0.000000       544855         1.00
     3311.00     0.000000       545040         1.00
     3327.00     0.000000       545217         1.00
     3343.00     0.000000       545391         1.00
     3359.00     0.000000       545588         1.00
     3375.00     0.000000       545762         1.00
     3391.00     0.000000       545920         1.00
     3407.00     0.000000       546096         1.00
     3423.00     0.000000       546281         1.00
     3439.00     0.000000       546463         1.00
     3455.00     0.000000       546658         1.00
     3471.00     0.000000       546825         1.00
     3487.00     0.000000       547001         1.00
     3503.00     0.000000       547177         1.00
     3519.00     0.000000       547356         1.00
     3535.00     0.000000       547511         1.00
     3551.00     0.000000       547685         1.00
     3567.00     0.000000       547846         1.00
     3583.00     0.000000       548002         1.00
     3599.00     0.000000       548171         1.00
     3615.00     0.000000       548361         1.00
     3631.00     0.000000       548529         1.00
     3647.00     0.000000       548685         1.00
     3663.00     0.000000       548847         1.00
     3679.00     0.000000       549022         1.00
     3695.00     0.000000       549187         1.00
     3711.00     0.000000       549369         1.00
     3727.00     0.000000       549554         1.00
     3743.00     0.000000       549744         1.00
     3759.00     0.000000       549911         1.00
     3775.00     0.000000       550080         1.00
     3791.00     0.000000       550261         1.00
     3807.00     0.000000       550463         1.00
     3823.00     0.000000       550680         1.00
     3839.00     0.000000       550883         1.00
     3855.00     0.000000       551070         1.00
     3871.00     0.000000       551266         1.00
     3887.00     0.000000       551441         1.00
     3903.00     0.000000       551620         1.00
     3919.00     0.000000       551808         1.00
     3935.00     0.000000       552003         1.00
     3951.00     0.000000       552190         1.00
     3967.00     0.000000       552389         1.00
     3983.00     0.000000       552568         1.00
     3999.00     0.000000       552751         1.00
     4015.00     0.000000       552961         1.00
     4031.00     0.000000       553164         1.00
     4047.00     0.000000       553375         1.00
     4063.00     0.000000       553582         1.00
     4079.00     0.000000       553820         1.00
     4095.00     0.000000       554066         1.00
     4127.00     0.000000       554536         1.00
     4159.00     0.000000       555008         1.00
     4191.00     0.000000       555460         1.00
